Date/Time (PST),Battery Voltage (v),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2019-02-11 02:00,11.95,0.731,8.19,16.59,167.8
2019-02-11 01:00,11.96,5.407,13.79,22.36,161.5
2019-02-11 00:00,11.97,5.188,14.44,24.77,160.1
2019-02-10 23:00,11.98,4.603,12.38,19.44,164.7
2019-02-10 22:00,11.99,5.261,12.38,18.63,163.9
2019-02-10 21:00,12.0,5.115,12.21,21.63,170.3
2019-02-10 20:00,12.02,4.822,12.05,19.36,168.3
2019-02-10 19:00,12.03,4.895,11.78,19.29,167.2
2019-02-10 18:00,12.05,3.142,10.53,17.76,163.2
2019-02-10 17:00,12.08,0.0,3.007,13.08,169.7
2019-02-10 16:00,12.14,0.0,1.635,15.34,127.2
2019-02-10 15:00,12.19,0.0,4.64,20.6,292.2
2019-02-10 14:00,12.27,0.0,2.789,13.01,282.3
2019-02-10 13:00,12.34,0.0,1.698,8.04,278.8
2019-02-10 12:00,12.44,0.0,2.433,13.66,298.8
2019-02-10 11:00,12.64,0.0,4.35,15.71,295.5
2019-02-10 10:00,12.58,0.0,3.51,12.49,295.2
2019-02-10 09:00,12.5,0.0,0.771,6.503,262.3
2019-02-10 08:00,11.97,0.0,1.119,5.334,253.5
2019-02-10 07:00,11.88,0.0,0.87,5.188,251.7
2019-02-10 06:00,11.88,0.0,0.789,5.188,269.3
2019-02-10 05:00,11.89,0.0,1.427,5.553,262.4
2019-02-10 04:00,11.89,0.0,0.746,5.115,261.5
2019-02-10 03:00,11.9,0.0,4.032,10.81,206.0
2019-02-10 02:00,11.9,0.0,3.995,9.43,201.1
2019-02-10 01:00,11.91,2.63,5.198,12.79,186.2
2019-02-10 00:00,11.92,2.557,7.95,16.51,172.3
2019-02-09 23:00,11.93,2.192,10.82,22.65,170.0
2019-02-09 22:00,11.94,4.384,10.67,20.17,163.5
2019-02-09 21:00,11.95,4.53,13.39,25.87,151.6
2019-02-09 20:00,11.97,0.0,8.09,21.41,151.5
2019-02-09 19:00,11.99,2.777,12.83,24.77,149.4
2019-02-09 18:00,12.02,6.576,17.4,35.36,155.4
2019-02-09 17:00,12.11,3.799,15.52,30.76,143.5
2019-02-09 16:00,12.15,2.192,14.0,27.69,136.7
2019-02-09 15:00,12.21,3.799,14.15,27.33,136.7
2019-02-09 14:00,12.25,2.923,13.76,26.23,139.2
2019-02-09 13:00,12.28,4.822,14.88,31.35,136.0
2019-02-09 12:00,12.31,5.334,14.85,30.76,147.0
2019-02-09 11:00,12.11,4.676,13.46,30.03,148.3
2019-02-09 10:00,12.04,3.946,15.93,33.83,135.6
2019-02-09 09:00,11.95,3.58,14.08,32.95,147.5
2019-02-09 08:00,11.89,4.311,15.85,29.81,131.7
2019-02-09 07:00,11.89,3.873,15.91,31.35,135.1
2019-02-09 06:00,11.89,4.749,15.27,28.2,131.0
2019-02-09 05:00,11.89,1.681,11.98,25.87,131.6
2019-02-09 04:00,11.9,1.973,13.93,30.47,134.3
2019-02-09 03:00,11.9,3.726,12.02,23.16,139.4
2019-02-09 02:00,11.91,4.384,13.38,26.23,134.9
2019-02-09 01:00,11.91,5.115,12.65,23.31,137.7
2019-02-09 00:00,11.91,4.822,11.42,22.87,143.5
2019-02-08 23:00,11.92,4.457,10.66,20.46,146.6
2019-02-08 22:00,11.92,4.749,9.88,19.07,148.5
2019-02-08 21:00,11.93,3.726,9.35,18.34,150.8
2019-02-08 20:00,11.93,3.434,8.69,15.78,151.5
2019-02-08 19:00,11.93,3.726,8.67,15.27,153.9
2019-02-08 18:00,11.94,3.215,8.45,14.03,158.2
2019-02-08 17:00,11.95,3.58,8.51,14.39,153.7
2019-02-08 16:00,11.97,2.923,8.6,14.25,165.3
2019-02-08 15:00,12.0,4.603,10.82,18.12,168.4
2019-02-08 14:00,12.03,3.142,10.91,19.0,163.4
2019-02-08 13:00,12.04,1.827,5.557,15.56,188.8
2019-02-08 12:00,12.06,0.0,1.795,8.04,200.3
2019-02-08 11:00,12.03,0.0,0.274,3.507,28.22
2019-02-08 10:00,12.01,0.0,0.315,2.996,50.63
2019-02-08 09:00,11.99,0.0,0.445,6.722,294.1
2019-02-08 08:00,11.96,0.0,0.27,4.969,148.3
2019-02-08 07:00,11.97,0.0,0.962,5.918,239.0
2019-02-08 06:00,11.98,0.0,1.458,8.04,265.8
2019-02-08 05:00,11.98,0.0,1.537,8.04,265.7
2019-02-08 04:00,11.99,0.0,2.117,9.35,272.1
2019-02-08 03:00,12.0,0.0,3.329,14.25,293.2
2019-02-08 02:00,12.01,0.0,1.889,10.23,284.8
2019-02-08 01:00,12.01,0.0,2.228,8.48,276.9
2019-02-08 00:00,12.02,0.0,1.388,8.11,265.4
2019-02-07 23:00,12.03,0.0,0.823,4.311,249.8
2019-02-07 22:00,12.04,0.0,0.992,3.653,259.0
2019-02-07 21:00,12.06,0.0,0.737,3.799,256.9
2019-02-07 20:00,12.07,0.0,0.677,3.142,243.8
2019-02-07 19:00,12.09,0.0,1.109,3.507,268.6
2019-02-07 18:00,12.11,0.0,0.697,2.046,305.5
2019-02-07 17:00,12.18,0.0,1.219,2.996,292.8
2019-02-07 16:00,12.3,0.0,0.15,1.827,324.1
2019-02-07 15:00,12.36,0.0,0.054,1.388,258.3
2019-02-07 14:00,12.45,0.0,3.276,7.745,206.0
2019-02-07 13:00,12.5,1.242,4.311,11.54,186.9
2019-02-07 12:00,12.6,1.534,4.525,11.76,186.3
2019-02-07 11:00,12.94,1.9,5.091,14.76,186.0
2019-02-07 10:00,12.56,1.754,5.028,11.4,190.1
2019-02-07 09:00,12.4,0.877,4.916,12.71,189.9
2019-02-07 08:00,11.94,0.95,4.723,11.33,196.7
2019-02-07 07:00,11.91,1.023,4.538,11.33,202.6
2019-02-07 06:00,11.92,1.242,4.757,13.81,187.7
2019-02-07 05:00,11.93,0.438,4.113,10.01,186.6
2019-02-07 04:00,11.94,0.511,3.999,11.11,184.1
2019-02-07 03:00,11.94,0.292,4.35,12.28,188.5
2019-02-07 02:00,11.95,0.0,1.507,6.065,194.6
2019-02-07 01:00,11.96,0.511,4.281,9.13,206.6
2019-02-07 00:00,11.97,0.95,4.085,9.5,195.7
2019-02-06 23:00,11.98,0.438,3.676,10.3,186.4
2019-02-06 22:00,11.99,0.146,3.878,10.96,187.0
2019-02-06 21:00,12.0,0.0,2.639,6.722,219.1
2019-02-06 20:00,12.02,0.0,0.381,2.63,152.6
2019-02-06 19:00,12.03,0.0,0.184,1.461,177.3
2019-02-06 18:00,12.05,0.0,0.946,2.63,286.0
2019-02-06 17:00,12.09,0.0,0.791,4.384,332.7
2019-02-06 16:00,12.14,0.0,1.131,7.891,325.7
2019-02-06 15:00,12.16,0.0,1.403,7.087,279.5
2019-02-06 14:00,12.21,0.0,2.179,6.211,287.4
2019-02-06 13:00,12.26,0.0,1.913,5.407,272.3
2019-02-06 12:00,12.39,0.0,2.492,5.48,270.4
2019-02-06 11:00,13.2,0.0,1.789,5.626,256.2
2019-02-06 10:00,12.54,0.0,1.273,4.749,245.4
2019-02-06 09:00,12.13,0.0,0.887,3.873,268.9
2019-02-06 08:00,11.85,0.0,0.62,3.726,269.2
2019-02-06 07:00,11.85,0.0,0.246,2.192,250.0
2019-02-06 06:00,11.85,0.0,0.393,2.119,270.0
2019-02-06 05:00,11.85,0.0,0.823,4.749,251.9
2019-02-06 04:00,11.85,0.0,1.479,7.234,284.3
2019-02-06 03:00,11.85,0.0,1.094,6.795,266.2
2019-02-06 02:00,11.85,0.0,1.634,6.357,300.5
2019-02-06 01:00,11.85,0.0,0.547,4.165,328.5
2019-02-06 00:00,11.85,0.0,0.791,5.48,339.5
2019-02-05 23:00,11.85,0.0,0.113,2.338,300.8
2019-02-05 22:00,11.86,0.0,0.182,2.265,330.0
2019-02-05 21:00,11.86,0.0,0.551,3.653,313.8
2019-02-05 20:00,11.86,0.0,0.368,3.069,216.2
2019-02-05 19:00,11.86,0.0,0.108,2.046,93.4
2019-02-05 18:00,11.86,0.0,0.273,3.288,177.6
2019-02-05 17:00,11.87,0.0,1.323,6.941,220.9
2019-02-05 16:00,11.88,0.0,1.556,7.307,235.6
2019-02-05 15:00,11.92,0.0,1.59,7.672,328.1
2019-02-05 14:00,11.94,0.0,1.136,6.722,358.2
2019-02-05 13:00,11.94,0.0,1.455,5.334,335.7
2019-02-05 12:00,11.93,0.0,1.315,4.53,3.332
2019-02-05 11:00,11.92,0.0,0.81,3.799,42.09
2019-02-05 10:00,11.89,0.0,0.848,5.626,14.27
2019-02-05 09:00,11.87,0.0,0.312,1.9,51.18
2019-02-05 08:00,11.86,0.0,0.184,2.411,0.964
2019-02-05 07:00,11.86,0.0,0.392,2.557,336.1
2019-02-05 06:00,11.86,0.0,0.399,3.215,337.5
2019-02-05 05:00,11.86,0.0,0.939,4.53,333.7
2019-02-05 04:00,11.86,0.0,1.214,4.019,298.3
2019-02-05 03:00,11.86,0.0,0.804,3.873,276.9
2019-02-05 02:00,11.86,0.0,0.425,3.215,276.5
2019-02-05 01:00,11.86,0.0,0.241,2.703,267.5
2019-02-05 00:00,11.86,0.0,0.745,3.946,271.7
2019-02-04 23:00,11.86,0.0,1.48,4.969,283.4
2019-02-04 22:00,11.86,0.0,1.07,3.361,258.2
2019-02-04 21:00,11.87,0.0,1.381,5.115,271.2
2019-02-04 20:00,11.87,0.0,0.169,1.973,298.7
2019-02-04 19:00,11.87,0.0,1.216,4.384,282.7
2019-02-04 18:00,11.87,0.0,1.397,3.361,245.6
2019-02-04 17:00,11.88,0.0,2.822,6.357,173.3
2019-02-04 16:00,11.9,0.0,1.762,5.699,171.4
2019-02-04 15:00,11.92,0.0,2.714,10.01,175.6
2019-02-04 14:00,11.94,0.658,5.915,11.18,164.5
2019-02-04 13:00,11.94,2.777,8.36,13.88,161.7
2019-02-04 12:00,11.93,3.215,8.04,15.49,154.6
2019-02-04 11:00,11.93,3.873,11.38,20.46,156.4
2019-02-04 10:00,11.91,4.384,11.61,19.22,159.7
2019-02-04 09:00,11.88,4.749,11.11,20.97,153.2
2019-02-04 08:00,11.88,3.434,9.26,17.39,157.9
2019-02-04 07:00,11.88,3.799,9.74,17.61,161.9
2019-02-04 06:00,11.88,1.754,7.749,15.64,164.0
2019-02-04 05:00,11.88,2.265,9.85,17.83,165.9
2019-02-04 04:00,11.88,4.53,10.94,18.85,164.8
2019-02-04 03:00,11.88,1.169,9.03,16.95,167.6
2019-02-04 02:00,11.89,3.069,10.1,20.39,166.1
2019-02-04 01:00,11.9,4.676,11.98,21.26,161.0
2019-02-04 00:00,11.9,3.361,8.66,16.15,167.6
2019-02-03 23:00,11.91,2.63,8.52,17.68,165.7
2019-02-03 22:00,11.93,2.046,8.01,15.71,162.4
2019-02-03 21:00,11.94,1.681,8.36,17.76,168.5
2019-02-03 20:00,11.95,0.804,5.458,10.45,170.7
2019-02-03 19:00,11.97,1.9,8.75,16.81,162.7
2019-02-03 18:00,11.99,0.585,6.155,15.78,169.3
2019-02-03 17:00,12.03,0.0,1.387,7.526,160.6
2019-02-03 16:00,12.13,0.0,0.564,6.065,82.4
2019-02-03 15:00,12.22,0.0,1.722,11.54,288.6
2019-02-03 14:00,12.23,0.0,2.994,15.78,285.7
2019-02-03 13:00,12.28,0.0,3.891,16.51,282.9
2019-02-03 12:00,12.15,0.0,3.54,15.78,251.4
2019-02-03 11:00,12.06,0.0,2.654,13.81,230.5
2019-02-03 10:00,11.95,0.0,4.301,16.29,284.4
2019-02-03 09:00,11.91,0.0,3.028,14.47,269.4
2019-02-03 08:00,11.88,0.0,2.776,14.91,269.2
2019-02-03 07:00,11.88,0.0,3.029,14.47,292.9
2019-02-03 06:00,11.88,0.0,1.204,9.43,223.8
2019-02-03 05:00,11.88,0.0,1.168,9.06,262.9
2019-02-03 04:00,11.88,0.0,1.808,11.62,281.2
2019-02-03 03:00,11.88,0.0,2.72,11.91,294.2
2019-02-03 02:00,11.88,0.0,1.452,10.08,246.5
2019-02-03 01:00,11.88,0.0,1.466,5.626,296.2
2019-02-03 00:00,11.88,0.0,1.187,7.307,290.6
2019-02-02 23:00,11.88,0.0,0.856,6.43,327.7
2019-02-02 22:00,11.89,0.0,1.202,6.138,337.7
2019-02-02 21:00,11.89,0.0,1.147,7.38,321.1
2019-02-02 20:00,11.89,0.0,0.311,2.777,3.793
2019-02-02 19:00,11.89,0.0,0.071,1.242,63.68
2019-02-02 18:00,11.9,0.0,0.516,3.361,300.5
2019-02-02 17:00,11.97,0.0,1.306,4.603,331.1
2019-02-02 16:00,12.03,0.0,1.192,6.649,354.5
2019-02-02 15:00,11.95,0.0,0.784,5.115,345.7
2019-02-02 14:00,11.94,0.0,1.205,5.334,312.2
2019-02-02 13:00,11.95,0.0,1.985,7.964,299.1
2019-02-02 12:00,11.96,0.0,0.0,0.0,0.0
2019-02-02 11:00,12.0,0.0,0.0,0.0,0.0
2019-02-02 10:00,11.95,0.0,0.0,0.0,0.0
2019-02-02 09:00,11.91,0.0,0.0,0.0,0.0
2019-02-02 08:00,11.89,0.0,0.0,0.0,0.0
2019-02-02 07:00,11.89,0.0,0.0,0.0,0.0
2019-02-02 06:00,11.89,0.0,0.0,0.0,0.0
2019-02-02 05:00,11.89,0.0,0.0,0.0,0.0
2019-02-02 04:00,11.89,0.0,0.0,0.0,0.0
2019-02-02 03:00,11.9,0.0,0.0,0.0,0.0
2019-02-02 02:00,11.9,0.0,0.0,0.0,0.0
2019-02-02 01:00,11.9,0.0,0.0,0.0,0.0
2019-02-02 00:00,11.9,0.0,0.0,0.0,0.0
2019-02-01 23:00,11.9,0.0,0.0,0.0,0.0
2019-02-01 22:00,11.9,0.0,0.0,0.0,0.0
2019-02-01 21:00,11.9,0.0,0.0,0.0,0.0
2019-02-01 20:00,11.9,0.0,0.023,3.946,300.0
2019-02-01 19:00,11.91,0.0,0.0,0.0,0.0
2019-02-01 18:00,11.91,0.0,0.103,3.58,159.1
2019-02-01 17:00,11.92,0.0,0.426,4.311,221.2
2019-02-01 16:00,11.96,0.0,0.487,5.115,262.0
2019-02-01 15:00,12.0,0.0,0.725,5.115,334.7
2019-02-01 14:00,12.03,0.0,0.173,2.411,353.3
2019-02-01 13:00,12.05,0.0,0.679,3.288,169.1
2019-02-01 12:00,12.0,0.0,0.445,3.142,200.1
2019-02-01 11:00,11.96,0.0,0.267,1.973,205.0
2019-02-01 10:00,11.94,0.0,0.506,5.115,51.29
2019-02-01 09:00,11.92,0.0,1.712,6.576,153.1
2019-02-01 08:00,11.91,0.0,2.212,7.599,179.5
2019-02-01 07:00,11.91,0.0,0.731,4.457,113.2
2019-02-01 06:00,11.92,0.0,1.487,8.99,147.1
2019-02-01 05:00,11.92,0.0,2.362,13.52,233.4
2019-02-01 04:00,11.93,0.0,1.759,8.48,286.9
2019-02-01 03:00,11.94,0.0,1.158,6.357,318.2
2019-02-01 02:00,11.95,0.0,0.848,5.699,279.7
2019-02-01 01:00,11.95,0.0,1.575,11.98,296.0
2019-02-01 00:00,11.96,0.0,1.091,5.626,300.7
2019-01-31 23:00,11.97,0.0,0.508,2.484,243.3
2019-01-31 22:00,11.98,0.0,0.337,3.873,185.5
2019-01-31 21:00,12.0,0.0,1.039,7.161,338.5
2019-01-31 20:00,12.01,0.0,1.384,7.161,284.4
2019-01-31 19:00,12.03,0.0,2.529,11.33,296.4
2019-01-31 18:00,12.05,0.0,2.295,12.35,292.1
2019-01-31 17:00,12.11,0.0,1.741,7.964,297.1
2019-01-31 16:00,12.21,0.0,1.102,6.649,291.0
2019-01-31 15:00,12.25,0.0,1.627,10.59,297.2
2019-01-31 14:00,12.31,0.0,2.11,10.89,297.8
2019-01-31 13:00,12.35,0.0,2.323,8.69,313.6
2019-01-31 12:00,12.39,0.0,1.991,7.307,335.4
2019-01-31 11:00,12.3,0.0,1.328,9.72,351.1
2019-01-31 10:00,12.1,0.0,1.87,6.065,320.8
2019-01-31 09:00,11.98,0.0,0.134,2.192,353.1
2019-01-31 08:00,11.92,0.0,0.553,3.799,300.4
2019-01-31 07:00,11.92,0.0,1.472,10.74,270.8
2019-01-31 06:00,11.92,0.0,1.902,8.48,293.8
2019-01-31 05:00,11.93,0.0,0.729,6.43,256.2
2019-01-31 04:00,11.93,0.0,1.401,4.895,293.8
2019-01-31 03:00,11.94,0.0,0.32,2.777,258.1
2019-01-31 02:00,11.95,0.0,0.369,2.923,245.8
2019-01-31 01:00,11.95,0.0,0.469,2.411,259.0
2019-01-31 00:00,11.96,0.0,0.611,3.653,262.2
2019-01-30 23:00,11.97,0.0,0.613,5.553,262.4
2019-01-30 22:00,11.98,0.0,0.968,5.699,273.8
2019-01-30 21:00,11.99,0.0,0.479,3.726,278.7
2019-01-30 20:00,12.0,0.0,1.001,5.334,262.9
2019-01-30 19:00,12.02,0.0,1.313,7.599,269.1
2019-01-30 18:00,12.04,0.0,0.817,7.161,258.2
2019-01-30 17:00,12.08,0.0,0.442,4.749,251.1
2019-01-30 16:00,12.16,0.0,0.646,5.699,277.7
2019-01-30 15:00,12.21,0.0,0.721,6.211,274.2
2019-01-30 14:00,12.22,0.0,1.746,6.941,300.3
2019-01-30 13:00,12.24,0.0,0.675,4.238,277.4
2019-01-30 12:00,12.32,0.0,1.087,7.307,299.4
2019-01-30 11:00,12.5,0.0,0.469,3.434,341.9
2019-01-30 10:00,12.32,0.0,0.512,2.996,265.3
2019-01-30 09:00,12.02,0.0,0.373,2.557,205.3
2019-01-30 08:00,11.93,0.0,0.645,4.822,244.4
2019-01-30 07:00,11.93,0.0,0.849,5.042,250.2
2019-01-30 06:00,11.94,0.0,0.752,4.969,273.6
2019-01-30 05:00,11.95,0.0,0.368,2.119,285.1
2019-01-30 04:00,11.95,0.0,0.088,1.681,295.6
2019-01-30 03:00,11.96,0.0,0.663,3.361,281.8
2019-01-30 02:00,11.97,0.0,1.575,7.818,216.7
2019-01-30 01:00,11.97,0.292,5.192,11.98,205.0
2019-01-30 00:00,11.98,2.923,6.36,13.44,193.7
2019-01-29 23:00,11.99,2.192,6.453,16.51,189.6
2019-01-29 22:00,12.0,3.215,10.57,20.68,172.1
2019-01-29 21:00,12.01,5.334,13.73,22.65,164.2
2019-01-29 20:00,12.02,5.845,14.45,22.14,162.6
2019-01-29 19:00,12.04,4.969,14.09,20.31,164.1
2019-01-29 18:00,12.05,5.407,11.84,19.87,163.4
2019-01-29 17:00,12.08,4.749,12.01,17.9,166.9
2019-01-29 16:00,12.12,5.991,12.24,18.41,166.8
2019-01-29 15:00,12.13,3.58,11.64,17.61,162.9
2019-01-29 14:00,12.19,5.48,11.77,18.34,161.9
2019-01-29 13:00,12.3,4.676,12.69,19.36,165.9
2019-01-29 12:00,12.34,4.384,12.75,19.14,164.7
2019-01-29 11:00,13.1,5.699,15.35,21.48,165.0
2019-01-29 10:00,12.31,7.38,15.22,20.97,163.3
2019-01-29 09:00,11.94,4.092,11.74,19.95,170.7
2019-01-29 08:00,11.92,3.215,10.29,18.63,171.4
2019-01-29 07:00,11.92,3.799,11.65,19.44,169.8
2019-01-29 06:00,11.92,3.434,10.23,19.58,168.8
2019-01-29 05:00,11.93,2.923,9.78,18.49,171.5
2019-01-29 04:00,11.93,3.288,8.8,18.05,173.6
2019-01-29 03:00,11.94,2.484,8.0,15.78,176.1
2019-01-29 02:00,11.95,2.777,7.322,16.29,177.3
2019-01-29 01:00,11.96,3.726,10.11,17.24,172.8
2019-01-29 00:00,11.97,3.507,11.67,20.24,169.0
2019-01-28 23:00,11.97,4.969,13.17,21.26,167.4
2019-01-28 22:00,11.98,2.557,11.07,18.19,167.3
2019-01-28 21:00,11.99,3.653,10.77,20.97,167.2
2019-01-28 20:00,12.01,3.58,10.03,17.39,169.2
2019-01-28 19:00,12.02,3.653,9.51,16.22,169.6
2019-01-28 18:00,12.03,4.676,11.71,18.34,165.8
2019-01-28 17:00,12.06,2.996,10.59,17.9,167.7
2019-01-28 16:00,12.1,4.749,11.09,18.85,157.8
2019-01-28 15:00,12.15,5.188,12.52,21.92,153.2
2019-01-28 14:00,12.21,4.895,10.05,17.83,145.3
2019-01-28 13:00,12.3,4.384,9.67,16.59,145.7
2019-01-28 12:00,12.35,3.58,10.9,19.29,156.8
2019-01-28 11:00,12.71,5.261,11.78,17.83,165.4
2019-01-28 10:00,12.25,1.681,9.5,16.88,170.1
2019-01-28 09:00,12.01,3.58,10.15,16.22,168.1
2019-01-28 08:00,11.92,3.215,10.69,17.76,168.3
2019-01-28 07:00,11.92,2.484,8.65,16.29,172.6
2019-01-28 06:00,11.92,2.996,10.04,16.37,168.8
2019-01-28 05:00,11.93,2.265,6.772,14.76,176.1
2019-01-28 04:00,11.93,3.142,11.11,22.5,170.7
2019-01-28 03:00,11.94,3.507,9.5,17.17,173.8
2019-01-28 02:00,11.95,4.895,12.14,21.12,163.3
2019-01-28 01:00,11.95,2.557,9.66,18.49,166.4
2019-01-28 00:00,11.96,1.973,9.76,17.46,167.7
2019-01-27 23:00,11.97,2.923,10.09,17.39,166.8
2019-01-27 22:00,11.98,2.119,10.9,21.92,167.5
2019-01-27 21:00,11.99,0.0,4.128,13.74,186.8
2019-01-27 20:00,12.0,0.0,1.408,5.699,258.5
2019-01-27 19:00,12.01,0.0,1.004,5.334,250.6
2019-01-27 18:00,12.03,0.0,3.785,10.16,290.1
2019-01-27 17:00,12.06,0.0,2.791,10.23,294.7
2019-01-27 16:00,12.09,0.0,1.254,9.13,280.1
2019-01-27 15:00,12.12,0.0,1.525,8.11,275.2
2019-01-27 14:00,12.17,0.0,1.668,10.01,263.2
2019-01-27 13:00,12.28,0.0,1.739,9.86,244.0
2019-01-27 12:00,12.28,0.0,0.956,6.065,200.3
2019-01-27 11:00,12.91,0.0,1.439,6.357,166.5
2019-01-27 10:00,12.27,0.0,2.19,9.13,224.9
2019-01-27 09:00,11.93,0.0,2.768,12.71,269.2
2019-01-27 08:00,11.91,0.0,3.65,16.15,258.6
2019-01-27 07:00,11.91,0.0,4.285,18.27,281.9
2019-01-27 06:00,11.92,0.0,3.565,16.37,266.6
2019-01-27 05:00,11.93,0.0,2.221,13.66,219.1
2019-01-27 04:00,11.93,0.0,1.694,10.89,228.8
2019-01-27 03:00,11.94,0.0,2.146,10.01,260.2
2019-01-27 02:00,11.95,0.0,1.987,12.13,251.1
2019-01-27 01:00,11.95,0.0,2.981,10.01,280.8
2019-01-27 00:00,11.96,0.0,2.367,10.23,270.1
2019-01-26 23:00,11.97,0.0,1.575,7.818,240.2
2019-01-26 22:00,11.98,0.0,1.903,5.626,245.1
2019-01-26 21:00,11.99,0.0,1.478,6.576,276.9
2019-01-26 20:00,12.0,0.0,1.429,6.868,270.8
2019-01-26 19:00,12.02,0.0,1.053,5.845,278.7
2019-01-26 18:00,12.03,0.0,1.631,7.234,269.5
2019-01-26 17:00,12.06,0.0,0.842,6.138,246.6
2019-01-26 16:00,12.09,0.0,0.767,6.284,263.8
2019-01-26 15:00,12.15,0.0,0.82,6.722,284.2
2019-01-26 14:00,12.2,0.0,0.965,7.964,285.2
2019-01-26 13:00,12.29,0.0,0.813,6.357,221.5
2019-01-26 12:00,12.32,0.0,0.741,6.43,210.5
2019-01-26 11:00,12.87,0.0,0.96,11.54,227.3
2019-01-26 10:00,12.25,0.0,0.773,5.626,215.4
2019-01-26 09:00,11.92,0.0,0.906,5.991,220.2
2019-01-26 08:00,11.9,0.0,0.717,5.188,185.2
2019-01-26 07:00,11.9,0.0,0.769,5.626,226.2
2019-01-26 06:00,11.9,0.0,0.557,5.772,254.0
2019-01-26 05:00,11.91,0.0,1.055,6.284,232.5
2019-01-26 04:00,11.91,0.0,1.087,6.43,224.7
2019-01-26 03:00,11.91,0.0,1.644,9.28,240.4
2019-01-26 02:00,11.92,0.0,1.162,6.722,263.7
2019-01-26 01:00,11.92,0.0,1.81,7.818,254.9
2019-01-26 00:00,11.93,0.0,1.975,7.599,264.9
2019-01-25 23:00,11.94,0.0,1.577,9.21,227.6
2019-01-25 22:00,11.95,0.0,1.572,10.74,236.1
2019-01-25 21:00,11.96,0.0,0.907,5.699,215.5
2019-01-25 20:00,11.98,0.0,0.937,6.065,210.5
2019-01-25 19:00,11.99,0.0,1.435,5.042,247.9
2019-01-25 18:00,12.01,0.0,1.342,4.311,228.6
2019-01-25 17:00,12.06,0.0,1.28,8.99,303.5
2019-01-25 16:00,12.17,0.0,0.489,5.918,68.53
2019-01-25 15:00,12.16,0.0,1.126,9.5,323.4
2019-01-25 14:00,12.2,0.0,0.848,7.453,21.79
2019-01-25 13:00,12.24,0.0,0.935,6.941,309.3
2019-01-25 12:00,12.21,0.0,1.437,9.06,294.1
2019-01-25 11:00,12.21,0.0,1.89,9.64,284.3
2019-01-25 10:00,12.03,0.0,0.81,7.234,204.3
2019-01-25 09:00,11.92,0.0,0.933,7.014,266.2
2019-01-25 08:00,11.91,0.0,0.465,6.795,164.3
2019-01-25 07:00,11.91,0.0,1.525,7.014,262.3
2019-01-25 06:00,11.91,0.0,1.322,8.11,225.9
2019-01-25 05:00,11.91,0.0,2.22,10.38,257.9
2019-01-25 04:00,11.91,0.0,2.059,11.18,229.6
2019-01-25 03:00,11.91,0.0,0.675,5.772,270.2
2019-01-25 02:00,11.91,0.0,0.84,6.43,272.7
2019-01-25 01:00,11.91,0.0,1.197,5.772,307.6
2019-01-25 00:00,11.91,0.0,1.468,5.48,306.3
2019-01-24 23:00,11.91,0.0,1.2,4.969,274.8
2019-01-24 22:00,11.91,0.0,2.276,6.795,276.7
2019-01-24 21:00,11.92,0.0,0.372,3.288,314.0
2019-01-24 20:00,11.92,0.0,0.383,3.946,195.5
2019-01-24 19:00,11.93,0.0,1.635,7.964,285.9
2019-01-24 18:00,11.95,0.0,0.456,3.142,106.1
2019-01-24 17:00,11.98,0.0,0.96,6.211,216.6
2019-01-24 16:00,12.03,0.0,1.21,7.599,250.7
2019-01-24 15:00,12.1,0.0,1.601,10.59,263.8
2019-01-24 14:00,12.13,0.0,1.943,9.13,271.8
2019-01-24 13:00,12.14,0.0,1.682,8.91,296.9
2019-01-24 12:00,12.1,0.0,0.989,5.334,294.1
2019-01-24 11:00,12.04,0.0,1.047,5.845,293.3
2019-01-24 10:00,11.96,0.0,0.399,3.507,254.2
2019-01-24 09:00,11.92,0.0,0.698,5.042,251.2
2019-01-24 08:00,11.91,0.0,0.294,3.142,197.7
2019-01-24 07:00,11.91,0.0,1.194,7.818,249.8
2019-01-24 06:00,11.91,0.0,1.809,8.33,286.4
2019-01-24 05:00,11.91,0.0,1.54,7.891,294.3
2019-01-24 04:00,11.91,0.0,1.692,7.526,295.6
2019-01-24 03:00,11.92,0.0,2.615,11.47,293.5
2019-01-24 02:00,11.92,0.0,2.135,11.03,286.6
2019-01-24 01:00,11.92,0.0,2.111,8.26,291.2
2019-01-24 00:00,11.92,0.0,2.985,12.06,296.5
2019-01-23 23:00,11.92,0.0,1.77,10.3,285.1
2019-01-23 22:00,11.92,0.0,1.665,6.868,284.9
2019-01-23 21:00,11.92,0.0,1.485,8.4,278.5
2019-01-23 20:00,11.93,0.0,1.772,8.33,291.4
2019-01-23 19:00,11.94,0.0,1.898,7.307,288.4
2019-01-23 18:00,11.95,0.0,3.044,10.59,284.5
2019-01-23 17:00,11.98,0.0,3.913,12.57,287.7
2019-01-23 16:00,12.04,0.0,4.858,16.07,284.9
2019-01-23 15:00,12.09,0.0,5.721,16.44,290.2
2019-01-23 14:00,12.13,0.0,4.807,13.74,291.8
2019-01-23 13:00,12.1,0.0,4.318,18.41,278.9
2019-01-23 12:00,12.07,0.0,4.235,20.53,275.0
2019-01-23 11:00,12.05,0.0,3.062,14.25,277.8
2019-01-23 10:00,11.96,0.0,0.002,2.557,256.5
