Date/Time (PST),""" - 2700' - Berne",""" - 3950' - Stevens Pass - Schmidt Haus",""" - 4800' - Stevens Pass - Brooks Precipitation"
2019-05-29 04:00,89.4,45.89,23.14
2019-05-29 03:00,85.9,43.71,29.52
2019-05-29 02:00,66.88,29.99,20.73
2019-05-29 01:00,39.53,41.27,44.95
2019-05-29 00:00,41.1,38.11,52.33
2019-05-28 23:00,41.17,34.02,41.6
2019-05-28 22:00,40.64,33.69,50.12
2019-05-28 21:00,39.07,29.27,50.45
2019-05-28 20:00,39.99,27.62,54.74
2019-05-28 19:00,46.33,22.61,57.29
2019-05-28 18:00,87.6,15.82,58.09
2019-05-28 17:00,316.9,2.502,58.63
2019-05-28 16:00,311.1,11.8,58.63
2019-05-28 15:00,78.3,0.129,60.3
2019-05-28 14:00,233.7,8.76,61.11
2019-05-28 13:00,68.71,8.1,61.64
2019-05-28 12:00,228.6,7.77,62.58
2019-05-28 11:00,219.1,6.776,62.31
2019-05-28 10:00,67.6,13.11,62.31
2019-05-28 09:00,149.1,37.64,64.86
2019-05-28 08:00,217.2,41.73,62.45
2019-05-28 07:00,163.7,49.98,62.59
2019-05-28 06:00,213.8,49.91,58.5
2019-05-28 05:00,94.1,46.94,51.26
2019-05-28 04:00,76.9,45.1,49.78
2019-05-28 03:00,77.9,43.05,51.93
2019-05-28 02:00,99.7,25.64,49.65
2019-05-28 01:00,102.9,36.13,44.95
2019-05-28 00:00,99.9,33.16,53.07
2019-05-27 23:00,53.4,29.6,56.29
2019-05-27 22:00,81.3,26.37,57.96
2019-05-27 21:00,77.8,21.69,58.17
2019-05-27 20:00,99.4,16.61,57.83
2019-05-27 19:00,96.7,14.3,58.16
2019-05-27 18:00,87.7,8.5,59.1
2019-05-27 17:00,76.0,5.272,60.64
2019-05-27 16:00,127.9,2.041,60.24
2019-05-27 15:00,0.663,3.154,61.44
2019-05-27 14:00,-10.85,5.462,64.05
2019-05-27 13:00,-48.8,4.735,67.0
2019-05-27 12:00,-113.8,6.115,63.52
2019-05-27 11:00,-9.93,-6.087,68.07
2019-05-27 10:00,-157.3,14.23,64.46
2019-05-27 09:00,-144.7,28.01,67.27
2019-05-27 08:00,-141.1,67.72,68.75
2019-05-27 07:00,-150.9,77.7,72.18
2019-05-27 06:00,-234.8,76.6,69.44
2019-05-27 05:00,-271.0,75.9,67.83
2019-05-27 04:00,-285.6,66.86,66.76
2019-05-27 03:00,-282.5,73.3,65.01
2019-05-27 02:00,-266.6,70.3,64.54
2019-05-27 01:00,-246.9,71.8,64.48
2019-05-27 00:00,-272.6,70.5,62.8
2019-05-26 23:00,-277.6,55.78,61.19
2019-05-26 22:00,-257.9,67.65,61.19
2019-05-26 21:00,-277.2,66.99,59.24
2019-05-26 20:00,-225.8,65.8,61.99
2019-05-26 19:00,-214.2,64.95,65.41
2019-05-26 18:00,-226.2,66.4,65.28
2019-05-26 17:00,-11.63,68.18,65.54
2019-05-26 16:00,-59.26,71.7,65.48
2019-05-26 15:00,-52.78,75.2,66.01
2019-05-26 14:00,-105.4,78.0,66.62
2019-05-26 13:00,-194.4,80.7,64.88
2019-05-26 12:00,-174.2,82.5,65.95
2019-05-26 11:00,-149.6,84.0,66.82
2019-05-26 10:00,-122.7,84.5,69.71
2019-05-26 09:00,-66.99,74.9,68.63
2019-05-26 08:00,34.36,82.1,64.74
2019-05-26 07:00,25.0,88.0,56.16
2019-05-26 06:00,20.36,87.8,59.11
2019-05-26 05:00,17.28,87.8,65.42
2019-05-26 04:00,12.31,87.3,66.29
2019-05-26 03:00,4.652,87.0,64.68
2019-05-26 02:00,4.654,86.1,61.19
2019-05-26 01:00,5.898,87.4,58.51
2019-05-26 00:00,6.421,86.4,46.02
2019-05-25 23:00,11.13,85.7,41.19
2019-05-25 22:00,16.04,85.5,35.42
2019-05-25 21:00,21.6,84.8,38.24
2019-05-25 20:00,26.77,84.1,37.84
2019-05-25 19:00,28.8,84.4,38.51
2019-05-25 18:00,33.44,84.1,50.72
2019-05-25 17:00,37.11,84.3,54.61
2019-05-25 16:00,29.78,84.5,51.26
2019-05-25 15:00,34.88,83.4,48.31
2019-05-25 14:00,39.07,83.7,41.46
2019-05-25 13:00,40.05,83.6,32.4
2019-05-25 12:00,42.6,82.9,24.55
2019-05-25 11:00,46.4,82.6,25.69
2019-05-25 10:00,47.77,82.7,29.85
2019-05-25 09:00,50.26,83.2,34.21
2019-05-25 08:00,48.17,71.3,34.08
2019-05-25 07:00,30.89,81.8,43.47
2019-05-25 06:00,25.2,82.0,73.48
2019-05-25 05:00,24.22,80.1,101.7
2019-05-25 04:00,22.65,80.1,116.3
2019-05-25 03:00,21.86,78.7,115.9
2019-05-25 02:00,21.41,64.49,130.1
2019-05-25 01:00,22.39,75.2,-13.04
2019-05-25 00:00,22.58,73.8,-14.18
2019-05-24 23:00,23.83,73.1,-16.2
2019-05-24 22:00,23.56,70.8,1.589
2019-05-24 21:00,24.28,70.6,9.51
2019-05-24 20:00,29.85,68.31,18.17
2019-05-24 19:00,31.09,53.08,34.01
2019-05-24 18:00,33.64,65.81,36.83
2019-05-24 17:00,38.16,63.7,50.32
2019-05-24 16:00,36.19,62.18,46.29
2019-05-24 15:00,35.47,62.44,50.52
2019-05-24 14:00,36.32,61.26,53.14
2019-05-24 13:00,27.69,60.27,47.3
2019-05-24 12:00,25.27,59.8,40.45
2019-05-24 11:00,6.618,58.49,41.59
2019-05-24 10:00,-0.383,57.03,61.59
2019-05-24 09:00,-18.84,55.25,49.11
2019-05-24 08:00,-89.8,53.93,0.926
2019-05-24 07:00,-140.8,51.69,8.84
2019-05-24 06:00,-203.3,50.04,15.56
2019-05-24 05:00,-200.9,47.93,25.82
2019-05-24 04:00,-193.6,45.56,46.69
2019-05-24 03:00,-172.4,42.72,51.26
2019-05-24 02:00,-145.2,39.56,55.69
2019-05-24 01:00,-105.7,36.52,57.09
2019-05-24 00:00,-47.04,33.89,57.77
2019-05-23 23:00,-0.972,24.78,56.22
2019-05-23 22:00,23.5,27.95,58.03
2019-05-23 21:00,36.13,23.86,57.23
2019-05-23 20:00,37.04,19.77,59.57
2019-05-23 19:00,37.5,17.07,60.51
2019-05-23 18:00,36.72,12.92,61.11
2019-05-23 17:00,38.35,10.94,63.26
2019-05-23 16:00,39.6,11.33,61.65
2019-05-23 15:00,40.58,7.57,61.11
2019-05-23 14:00,41.43,11.13,65.8
2019-05-23 13:00,43.26,11.53,68.47
2019-05-23 12:00,44.31,7.77,70.96
2019-05-23 11:00,47.45,7.1,67.54
2019-05-23 10:00,49.47,9.74,69.41
2019-05-23 09:00,54.58,20.36,70.89
2019-05-23 08:00,51.44,65.67,75.85
2019-05-23 07:00,28.73,72.9,72.24
2019-05-23 06:00,18.92,70.9,65.82
2019-05-23 05:00,23.3,69.63,59.11
2019-05-23 04:00,20.88,67.79,60.38
2019-05-23 03:00,21.8,65.61,60.32
2019-05-23 02:00,24.02,47.14,59.78
2019-05-23 01:00,25.07,63.43,60.85
2019-05-23 00:00,25.33,60.73,60.18
2019-05-22 23:00,25.72,58.35,60.45
2019-05-22 22:00,26.9,42.52,60.39
2019-05-22 21:00,29.45,54.79,60.32
2019-05-22 20:00,34.16,51.49,58.64
2019-05-22 19:00,36.72,29.0,58.24
2019-05-22 18:00,38.81,46.74,59.51
2019-05-22 17:00,40.51,33.36,59.37
2019-05-22 16:00,,42.85,58.5
2019-05-22 15:00,,42.46,60.64
2019-05-22 14:00,,23.46,61.51
2019-05-22 13:00,,42.72,65.13
2019-05-22 12:00,,54.53,65.81
2019-05-22 11:00,,62.18,62.86
2019-05-22 10:00,,52.75,63.13
2019-05-22 09:00,,65.61,64.74
2019-05-22 08:00,,65.87,62.19
2019-05-22 07:00,0.402,65.08,57.84
2019-05-22 06:00,0.271,63.1,-115.5
2019-05-22 05:00,0.271,0.187,-69.25
2019-05-22 04:00,0.271,0.319,-95.6
2019-05-22 03:00,0.271,0.187,-105.5
2019-05-22 02:00,0.402,0.187,-53.54
2019-05-22 01:00,0.271,0.253,-38.43
2019-05-22 00:00,0.271,0.187,-24.0
2019-05-21 23:00,0.271,0.187,-9.22
2019-05-21 22:00,0.271,0.187,32.13
2019-05-21 21:00,0.075,0.253,42.87
2019-05-21 20:00,0.276,0.187,34.01
2019-05-21 19:00,0.277,0.187,50.05
2019-05-21 18:00,0.277,0.121,58.91
2019-05-21 17:00,0.277,0.187,59.91
2019-05-21 16:00,0.08,0.055,60.98
2019-05-21 15:00,0.342,0.187,59.51
2019-05-21 14:00,0.08,0.319,59.24
2019-05-21 13:00,0.277,0.187,61.12
2019-05-21 12:00,0.277,0.253,59.91
2019-05-21 11:00,0.277,0.319,60.91
2019-05-21 10:00,0.473,0.183,62.73
2019-05-21 09:00,0.271,0.12,62.59
2019-05-21 08:00,0.14,0.184,62.19
2019-05-21 07:00,0.27,0.182,62.6
2019-05-21 06:00,0.137,0.182,66.36
2019-05-21 05:00,0.27,0.184,46.56
2019-05-21 04:00,0.269,0.316,-286.9
2019-05-21 03:00,0.27,0.184,-298.8
2019-05-21 02:00,0.271,0.186,-271.2
2019-05-21 01:00,0.27,0.187,-268.2
2019-05-21 00:00,0.271,0.187,-271.9
2019-05-20 23:00,0.14,0.187,-255.2
2019-05-20 22:00,0.271,0.187,-258.1
2019-05-20 21:00,0.27,0.187,-254.7
2019-05-20 20:00,0.27,0.187,-139.1
2019-05-20 19:00,0.271,0.187,-115.1
2019-05-20 18:00,0.272,0.187,-113.6
2019-05-20 17:00,0.274,0.385,25.15
2019-05-20 16:00,0.277,0.187,33.07
2019-05-20 15:00,0.277,0.187,48.31
2019-05-20 14:00,0.276,0.319,49.38
2019-05-20 13:00,0.275,0.187,46.76
2019-05-20 12:00,0.142,0.187,42.8
2019-05-20 11:00,0.403,0.187,44.95
2019-05-20 10:00,0.273,0.055,45.49
2019-05-20 09:00,0.205,0.187,43.81
2019-05-20 08:00,0.336,0.187,41.06
2019-05-20 07:00,0.402,0.187,41.46
2019-05-20 06:00,0.271,0.121,32.06
2019-05-20 05:00,0.271,0.187,32.93
2019-05-20 04:00,0.271,0.187,40.18
2019-05-20 03:00,0.271,0.187,21.26
2019-05-20 02:00,0.271,0.055,38.91
2019-05-20 01:00,0.271,0.319,46.76
2019-05-20 00:00,0.271,0.187,26.76
2019-05-19 23:00,0.272,0.187,30.39
2019-05-19 22:00,0.272,0.187,30.79
2019-05-19 21:00,0.275,0.187,29.38
2019-05-19 20:00,0.276,0.319,28.24
2019-05-19 19:00,0.276,0.319,48.98
2019-05-19 18:00,0.274,0.187,57.9
2019-05-19 17:00,0.272,0.187,58.43
2019-05-19 16:00,0.406,0.187,60.24
2019-05-19 15:00,0.274,0.187,61.78
2019-05-19 14:00,0.276,0.253,60.71
2019-05-19 13:00,0.277,0.187,65.67
2019-05-19 12:00,0.277,0.187,61.52
2019-05-19 11:00,0.277,0.319,60.24
2019-05-19 10:00,0.277,0.319,58.1
2019-05-19 09:00,0.275,0.319,56.36
2019-05-19 08:00,0.273,0.319,55.42
2019-05-19 07:00,0.272,0.187,54.61
2019-05-19 06:00,0.272,0.187,53.81
2019-05-19 05:00,0.272,0.187,51.93
2019-05-19 04:00,0.271,0.187,52.6
2019-05-19 03:00,0.271,0.187,51.8
2019-05-19 02:00,0.272,0.253,50.92
2019-05-19 01:00,0.273,0.187,51.12
2019-05-19 00:00,0.273,0.187,48.24
2019-05-18 23:00,0.276,0.319,53.67
2019-05-18 22:00,0.277,0.188,53.54
2019-05-18 21:00,0.277,0.32,53.14
2019-05-18 20:00,0.277,0.189,52.47
2019-05-18 19:00,0.277,0.327,53.4
2019-05-18 18:00,0.277,0.327,54.88
2019-05-18 17:00,0.276,0.195,57.69
2019-05-18 16:00,0.276,0.195,58.23
2019-05-18 15:00,0.276,0.189,61.38
2019-05-18 14:00,0.342,0.187,61.65
2019-05-18 13:00,0.407,0.187,63.12
2019-05-18 12:00,0.342,0.319,63.26
2019-05-18 11:00,0.146,0.319,63.53
2019-05-18 10:00,0.277,0.12,60.45
2019-05-18 09:00,0.276,0.186,61.25
2019-05-18 08:00,0.402,0.25,62.13
2019-05-18 07:00,0.072,0.186,61.8
2019-05-18 06:00,0.203,0.187,46.56
2019-05-18 05:00,0.269,0.187,107.0
2019-05-18 04:00,0.267,0.187,116.1
2019-05-18 03:00,0.136,0.186,67.3
2019-05-18 02:00,0.268,0.187,71.74
2019-05-18 01:00,0.268,0.187,62.14
2019-05-18 00:00,0.271,0.187,95.6
2019-05-17 23:00,0.271,0.187,75.76
2019-05-17 22:00,0.27,0.187,108.7
2019-05-17 21:00,0.271,0.187,76.84
2019-05-17 20:00,0.271,0.187,80.6
2019-05-17 19:00,0.271,0.253,138.5
2019-05-17 18:00,0.272,0.121,27.16
2019-05-17 17:00,0.271,0.253,29.58
2019-05-17 16:00,0.272,0.319,27.03
2019-05-17 15:00,0.272,0.253,25.01
2019-05-17 14:00,0.275,0.187,147.4
2019-05-17 13:00,0.404,0.187,23.81
2019-05-17 12:00,0.272,0.121,20.18
2019-05-17 11:00,0.271,0.253,44.82
2019-05-17 10:00,0.271,0.187,77.91
2019-05-17 09:00,0.271,0.187,264.0
2019-05-17 08:00,0.402,0.187,50.99
2019-05-17 07:00,0.271,0.253,80.5
2019-05-17 06:00,0.271,0.319,62.74
2019-05-17 05:00,0.271,0.319,70.79
2019-05-17 04:00,0.271,0.253,110.6
2019-05-17 03:00,0.271,0.187,118.0
2019-05-17 02:00,0.271,0.319,-16.05
2019-05-17 01:00,0.336,0.187,36.23
2019-05-17 00:00,0.271,0.187,48.31
2019-05-16 23:00,0.271,0.451,102.7
2019-05-16 22:00,0.271,0.187,114.0
2019-05-16 21:00,0.271,0.187,108.0
2019-05-16 20:00,0.271,0.253,146.2
2019-05-16 19:00,0.272,0.187,166.7
2019-05-16 18:00,0.273,0.187,85.3
2019-05-16 17:00,0.473,0.319,265.6
2019-05-16 16:00,0.276,0.451,50.65
2019-05-16 15:00,0.277,0.319,34.89
2019-05-16 14:00,0.276,0.319,25.77
2019-05-16 13:00,0.408,0.187,24.09
2019-05-16 12:00,0.277,0.319,28.85
2019-05-16 11:00,0.277,0.319,17.65
2019-05-16 10:00,0.277,0.187,14.83
2019-05-16 09:00,0.275,0.187,16.98
2019-05-16 08:00,0.272,0.319,68.1
2019-05-16 07:00,0.271,0.385,-258.3
2019-05-16 06:00,0.271,0.187,-171.8
2019-05-16 05:00,0.271,0.253,-132.8
2019-05-16 04:00,0.14,0.187,-106.2
2019-05-16 03:00,0.271,0.187,-103.0
2019-05-16 02:00,0.271,0.187,-156.6
2019-05-16 01:00,0.271,0.187,-184.6
2019-05-16 00:00,0.271,0.187,-128.0
2019-05-15 23:00,0.14,0.187,-184.4
2019-05-15 22:00,0.271,0.187,-183.9
2019-05-15 21:00,0.271,0.187,-128.3
2019-05-15 20:00,0.336,0.319,20.99
2019-05-15 19:00,0.271,0.319,12.6
2019-05-15 18:00,0.337,0.319,12.41
2019-05-15 17:00,0.273,0.319,40.66
2019-05-15 16:00,0.276,0.319,43.34
2019-05-15 15:00,0.34,0.319,43.88
2019-05-15 14:00,0.079,0.187,44.82
2019-05-15 13:00,0.08,0.187,46.16
2019-05-15 12:00,0.277,0.319,44.82
2019-05-15 11:00,0.407,0.318,48.84
2019-05-15 10:00,0.277,0.319,44.15
2019-05-15 09:00,0.208,0.318,45.15
2019-05-15 08:00,0.268,0.121,44.55
2019-05-15 07:00,0.267,0.187,32.0
2019-05-15 06:00,0.263,0.187,21.92
2019-05-15 05:00,0.265,0.187,-232.2
2019-05-15 04:00,0.265,0.253,-131.8
2019-05-15 03:00,0.267,0.187,-159.7
2019-05-15 02:00,0.271,0.187,-128.3
2019-05-15 01:00,0.27,0.187,-139.5
2019-05-15 00:00,0.466,0.187,175.8
2019-05-14 23:00,0.27,0.187,-135.7
2019-05-14 22:00,0.27,0.187,-96.7
2019-05-14 21:00,0.271,0.187,-48.75
2019-05-14 20:00,0.269,0.187,125.4
2019-05-14 19:00,0.14,0.187,-17.41
2019-05-14 18:00,0.271,0.319,10.38
2019-05-14 17:00,0.273,0.187,6.698
2019-05-14 16:00,0.273,0.253,13.14
2019-05-14 15:00,0.14,0.319,7.843
2019-05-14 14:00,0.271,0.187,-7.128
2019-05-14 13:00,0.271,0.187,7.972
2019-05-14 12:00,0.467,0.187,-5.718
2019-05-14 11:00,0.27,0.187,-9.61
2019-05-14 10:00,0.402,0.187,-7.463
2019-05-14 09:00,0.271,0.187,2.668
2019-05-14 08:00,0.271,0.253,7.765
2019-05-14 07:00,0.271,0.055,11.73
2019-05-14 06:00,0.27,0.187,13.34
2019-05-14 05:00,0.27,0.187,13.34
2019-05-14 04:00,0.27,0.187,14.68
2019-05-14 03:00,0.27,0.187,13.95
2019-05-14 02:00,0.269,0.121,14.68
2019-05-14 01:00,0.269,0.187,15.96
2019-05-14 00:00,0.265,0.189,16.56
2019-05-13 23:00,0.268,0.194,18.97
2019-05-13 22:00,0.269,0.195,22.67
2019-05-13 21:00,0.269,0.195,25.15
2019-05-13 20:00,0.269,0.195,28.71
2019-05-13 19:00,0.271,0.199,31.13
2019-05-13 18:00,0.14,0.203,34.96
2019-05-13 17:00,0.271,0.203,38.65
2019-05-13 16:00,0.271,-0.061,40.53
2019-05-13 15:00,0.402,0.203,40.59
2019-05-13 14:00,0.271,0.071,42.54
2019-05-13 13:00,0.271,0.203,45.76
2019-05-13 12:00,0.467,0.203,42.14
2019-05-13 11:00,0.271,0.205,43.21
2019-05-13 10:00,0.076,0.071,44.15
2019-05-13 09:00,0.275,0.071,44.95
2019-05-13 08:00,0.138,-0.061,44.15
2019-05-13 07:00,0.268,0.203,34.15
2019-05-13 06:00,0.266,0.203,25.29
2019-05-13 05:00,0.266,0.335,24.14
2019-05-13 04:00,0.267,0.204,25.82
2019-05-13 03:00,0.265,0.209,26.96
2019-05-13 02:00,0.265,0.342,28.37
2019-05-13 01:00,0.266,0.211,29.85
2019-05-13 00:00,0.265,0.211,31.53
2019-05-12 23:00,0.266,0.211,32.6
2019-05-12 22:00,0.266,0.211,34.15
2019-05-12 21:00,0.267,0.211,36.16
2019-05-12 20:00,0.269,0.211,39.85
2019-05-12 19:00,0.14,0.277,43.01
2019-05-12 18:00,0.271,0.277,44.68
2019-05-12 17:00,0.271,0.277,47.3
2019-05-12 16:00,0.27,0.211,48.24
2019-05-12 15:00,0.336,0.211,49.18
2019-05-12 14:00,0.271,0.211,50.78
2019-05-12 13:00,0.402,0.079,54.94
2019-05-12 12:00,0.336,0.211,51.72
2019-05-12 11:00,0.336,0.211,52.73
2019-05-12 10:00,0.271,0.276,50.58
2019-05-12 09:00,0.142,0.21,48.3
2019-05-12 08:00,0.268,0.208,42.07
2019-05-12 07:00,0.266,0.207,36.3
2019-05-12 06:00,0.266,0.211,30.53
2019-05-12 05:00,0.267,0.078,30.52
2019-05-12 04:00,0.268,0.211,28.65
2019-05-12 03:00,0.265,0.211,28.65
2019-05-12 02:00,0.199,0.211,28.31
2019-05-12 01:00,0.265,0.211,28.58
2019-05-12 00:00,0.265,0.277,29.59
2019-05-11 23:00,0.265,0.211,32.61
2019-05-11 22:00,0.265,0.211,33.82
2019-05-11 21:00,0.268,0.211,35.43
2019-05-11 20:00,0.269,0.343,36.37
2019-05-11 19:00,0.334,0.217,39.45
2019-05-11 18:00,0.073,0.284,40.8
2019-05-11 17:00,0.267,0.284,44.55
2019-05-11 16:00,0.268,0.153,47.3
2019-05-11 15:00,0.136,-0.051,48.71
2019-05-11 14:00,0.332,0.277,52.66
2019-05-11 13:00,0.267,0.211,62.84
2019-05-11 12:00,0.008,0.277,64.58
2019-05-11 11:00,0.271,0.277,70.14
2019-05-11 10:00,0.14,0.277,74.3
2019-05-11 09:00,0.338,-0.053,63.38
2019-05-11 08:00,0.267,0.211,61.64
2019-05-11 07:00,0.266,0.277,47.37
2019-05-11 06:00,0.266,0.211,40.52
2019-05-11 05:00,0.266,0.079,37.64
2019-05-11 04:00,0.396,0.211,37.1
2019-05-11 03:00,0.266,0.211,37.5
2019-05-11 02:00,0.265,0.211,37.44
2019-05-11 01:00,0.265,0.211,39.18
2019-05-11 00:00,0.265,0.277,39.52
2019-05-10 23:00,0.265,0.211,40.79
2019-05-10 22:00,0.396,0.211,42.54
2019-05-10 21:00,0.267,0.211,45.89
2019-05-10 20:00,0.073,0.28,44.55
2019-05-10 19:00,0.271,0.284,46.7
2019-05-10 18:00,0.204,0.284,49.51
2019-05-10 17:00,0.271,0.284,51.59
2019-05-10 16:00,0.269,0.153,54.0
2019-05-10 15:00,0.27,-0.117,53.33
2019-05-10 14:00,0.073,0.211,58.96
2019-05-10 13:00,0.467,0.211,69.21
2019-05-10 12:00,0.336,0.211,72.96
2019-05-10 11:00,0.336,0.276,70.48
2019-05-10 10:00,0.338,0.079,66.33
2019-05-10 09:00,0.276,0.208,66.74
2019-05-10 08:00,0.271,0.211,57.35
2019-05-10 07:00,0.267,0.275,52.86
2019-05-10 06:00,0.396,0.206,45.08
2019-05-10 05:00,0.264,0.209,42.2
2019-05-10 04:00,0.398,0.209,42.8
2019-05-10 03:00,0.266,0.211,42.27
2019-05-10 02:00,0.268,0.145,43.54
2019-05-10 01:00,0.267,0.211,44.68
2019-05-10 00:00,0.139,0.211,45.15
2019-05-09 23:00,0.27,0.211,46.29
2019-05-09 22:00,0.268,0.211,46.69
2019-05-09 21:00,0.4,0.342,48.1
2019-05-09 20:00,0.271,0.211,49.11
2019-05-09 19:00,0.14,0.278,49.78
2019-05-09 18:00,0.271,0.211,53.13
2019-05-09 17:00,0.271,0.149,53.87
2019-05-09 16:00,0.271,-0.052,54.54
2019-05-09 15:00,0.271,-0.053,56.28
2019-05-09 14:00,0.271,0.211,61.44
2019-05-09 13:00,0.271,0.277,65.93
2019-05-09 12:00,0.336,0.277,65.13
2019-05-09 11:00,0.402,0.277,62.85
2019-05-09 10:00,0.339,0.207,60.97
2019-05-09 09:00,0.145,0.207,58.76
2019-05-09 08:00,0.269,0.205,58.16
2019-05-09 07:00,0.265,0.207,52.4
2019-05-09 06:00,0.261,0.271,47.16
2019-05-09 05:00,0.262,0.209,44.48
2019-05-09 04:00,0.265,0.21,45.15
2019-05-09 03:00,0.265,0.21,44.68
2019-05-09 02:00,0.266,0.342,46.16
2019-05-09 01:00,0.268,0.211,46.9
2019-05-09 00:00,0.269,0.211,46.83
2019-05-08 23:00,0.335,0.211,43.47
2019-05-08 22:00,0.269,0.342,44.68
2019-05-08 21:00,0.273,0.211,51.12
2019-05-08 20:00,0.273,0.211,56.36
2019-05-08 19:00,0.271,0.145,56.89
2019-05-08 18:00,0.272,0.079,56.89
2019-05-08 17:00,0.009,0.211,58.43
2019-05-08 16:00,0.139,0.079,60.44
2019-05-08 15:00,0.271,0.079,58.29
2019-05-08 14:00,0.271,0.079,61.31
2019-05-08 13:00,0.14,0.211,61.31
2019-05-08 12:00,0.271,0.211,59.77
2019-05-08 11:00,0.141,0.342,75.11
2019-05-08 10:00,0.144,0.209,64.99
2019-05-08 09:00,0.276,0.272,59.5
2019-05-08 08:00,0.271,0.073,45.22
2019-05-08 07:00,0.27,0.204,39.72
2019-05-08 06:00,0.27,0.204,39.98
2019-05-08 05:00,0.266,0.207,37.5
2019-05-08 04:00,0.269,0.208,37.43
2019-05-08 03:00,0.269,0.211,37.23
2019-05-08 02:00,0.401,0.211,34.75
2019-05-08 01:00,0.27,0.211,35.35
2019-05-08 00:00,0.269,0.211,37.9
2019-05-07 23:00,0.269,0.211,37.9
2019-05-07 22:00,0.465,0.211,38.71
2019-05-07 21:00,0.271,0.211,42.33
2019-05-07 20:00,0.272,0.211,48.98
2019-05-07 19:00,0.272,0.211,50.12
2019-05-07 18:00,0.272,0.213,52.87
2019-05-07 17:00,0.271,0.212,53.53
2019-05-07 16:00,0.271,0.211,53.26
2019-05-07 15:00,0.271,0.079,54.81
2019-05-07 14:00,0.271,0.211,57.62
2019-05-07 13:00,0.467,0.211,64.99
2019-05-07 12:00,0.271,0.211,66.54
2019-05-07 11:00,0.272,0.276,60.64
2019-05-07 10:00,0.274,0.203,62.18
2019-05-07 09:00,0.146,0.071,55.48
2019-05-07 08:00,0.205,0.071,53.0
2019-05-07 07:00,0.203,0.205,48.3
2019-05-07 06:00,0.269,0.203,41.06
2019-05-07 05:00,0.269,0.208,38.57
2019-05-07 04:00,0.27,0.211,36.76
2019-05-07 03:00,0.27,0.21,36.16
2019-05-07 02:00,0.27,0.211,35.29
2019-05-07 01:00,0.271,0.211,31.86
2019-05-07 00:00,0.27,0.211,25.96
2019-05-06 23:00,0.269,0.145,25.15
2019-05-06 22:00,0.268,0.342,23.34
2019-05-06 21:00,0.271,0.342,38.37
2019-05-06 20:00,0.272,0.343,51.93
2019-05-06 19:00,0.272,0.277,53.94
2019-05-06 18:00,0.271,0.277,54.14
2019-05-06 17:00,0.271,0.213,56.49
2019-05-06 16:00,0.075,0.079,56.68
2019-05-06 15:00,0.271,-0.053,60.43
2019-05-06 14:00,0.336,0.211,61.84
2019-05-06 13:00,0.336,0.277,66.73
2019-05-06 12:00,0.271,0.277,71.42
2019-05-06 11:00,0.142,0.079,74.64
2019-05-06 10:00,0.146,0.206,71.15
2019-05-06 09:00,0.146,0.204,76.79
2019-05-06 08:00,0.336,0.205,70.63
2019-05-06 07:00,0.268,0.203,57.96
2019-05-06 06:00,0.267,0.205,40.99
2019-05-06 05:00,0.269,0.205,26.09
2019-05-06 04:00,0.27,0.275,27.43
2019-05-06 03:00,0.27,0.21,28.5
2019-05-06 02:00,0.271,0.342,-275.1
2019-05-06 01:00,0.27,0.342,-295.7
2019-05-06 00:00,0.205,0.342,-190.0
2019-05-05 23:00,0.271,0.211,-118.9
2019-05-05 22:00,0.271,0.342,-130.1
2019-05-05 21:00,0.271,0.342,9.65
2019-05-05 20:00,0.276,0.211,37.17
2019-05-05 19:00,0.21,0.211,50.72
2019-05-05 18:00,0.144,0.211,52.06
2019-05-05 17:00,0.273,0.277,54.0
2019-05-05 16:00,0.272,-0.053,54.41
2019-05-05 15:00,0.272,0.079,55.68
2019-05-05 14:00,0.403,0.211,59.5
2019-05-05 13:00,0.14,0.211,62.85
2019-05-05 12:00,0.273,0.211,61.11
2019-05-05 11:00,0.211,0.209,59.57
2019-05-05 10:00,0.146,0.401,57.89
2019-05-05 09:00,0.277,0.203,54.41
2019-05-05 08:00,0.271,0.071,49.51
2019-05-05 07:00,0.271,0.204,45.76
2019-05-05 06:00,0.269,0.204,37.1
2019-05-05 05:00,0.27,0.204,33.87
2019-05-05 04:00,0.271,0.074,32.87
2019-05-05 03:00,0.402,0.206,31.46
2019-05-05 02:00,0.271,0.209,29.44
2019-05-05 01:00,0.14,0.342,27.83
2019-05-05 00:00,0.271,0.342,21.79
2019-05-04 23:00,0.272,0.211,14.01
2019-05-04 22:00,0.272,0.211,11.93
2019-05-04 21:00,0.208,0.211,15.29
2019-05-04 20:00,0.276,0.211,34.15
2019-05-04 19:00,0.211,0.211,49.65
2019-05-04 18:00,0.277,0.408,52.8
2019-05-04 17:00,0.276,0.211,54.54
2019-05-04 16:00,0.275,0.079,55.88
2019-05-04 15:00,0.277,-0.053,57.35
2019-05-04 14:00,0.276,0.079,58.16
2019-05-04 13:00,0.277,0.211,58.16
2019-05-04 12:00,0.342,0.276,58.56
2019-05-04 11:00,0.277,0.207,59.23
2019-05-04 10:00,0.146,0.206,61.51
2019-05-04 09:00,0.277,0.269,58.3
2019-05-04 08:00,0.271,0.005,59.24
2019-05-04 07:00,0.271,0.203,60.11
2019-05-04 06:00,0.205,0.203,56.7
2019-05-04 05:00,0.271,0.204,-55.05
2019-05-04 04:00,0.271,0.205,33.53
2019-05-04 03:00,0.271,0.204,23.8
