Date/Time (PST),Battery Voltage (v),Temperature (deg F)
2019-01-24 06:00,12.78,28.13
2019-01-24 05:00,12.81,28.65
2019-01-24 04:00,12.87,28.96
2019-01-24 03:00,12.72,29.31
2019-01-24 02:00,12.72,29.45
2019-01-24 01:00,12.73,29.63
2019-01-24 00:00,12.73,29.94
2019-01-23 23:00,12.73,30.01
2019-01-23 22:00,12.74,30.39
2019-01-23 21:00,12.74,30.81
2019-01-23 20:00,12.75,30.7
2019-01-23 19:00,12.76,30.94
2019-01-23 18:00,12.77,31.4
2019-01-23 17:00,12.79,31.56
2019-01-23 16:00,12.82,31.76
2019-01-23 15:00,12.91,32.57
2019-01-23 14:00,12.72,33.05
2019-01-23 13:00,12.72,34.16
2019-01-23 12:00,12.73,33.2
2019-01-23 11:00,12.73,32.66
2019-01-23 10:00,12.73,31.8
2019-01-23 09:00,12.74,31.27
2019-01-23 08:00,12.74,31.41
2019-01-23 07:00,12.75,31.91
2019-01-23 06:00,12.76,32.39
2019-01-23 05:00,12.77,32.59
2019-01-23 04:00,12.79,32.98
2019-01-23 03:00,12.84,32.97
2019-01-23 02:00,13.09,33.4
2019-01-23 01:00,12.72,33.21
2019-01-23 00:00,12.72,32.93
2019-01-22 23:00,12.73,31.63
2019-01-22 22:00,12.73,31.53
2019-01-22 21:00,12.73,31.48
2019-01-22 20:00,12.74,31.53
2019-01-22 19:00,12.75,31.69
2019-01-22 18:00,12.76,30.85
2019-01-22 17:00,12.77,30.49
2019-01-22 16:00,12.78,30.12
2019-01-22 15:00,12.81,30.28
2019-01-22 14:00,12.87,30.44
2019-01-22 13:00,12.72,30.54
2019-01-22 12:00,12.72,30.07
2019-01-22 11:00,12.72,28.62
2019-01-22 10:00,12.73,26.87
2019-01-22 09:00,12.73,24.86
2019-01-22 08:00,12.74,23.06
2019-01-22 07:00,12.74,22.75
2019-01-22 06:00,12.75,22.56
2019-01-22 05:00,12.76,22.57
2019-01-22 04:00,12.77,22.42
2019-01-22 03:00,12.79,22.35
2019-01-22 02:00,12.82,22.1
2019-01-22 01:00,12.9,21.92
2019-01-22 00:00,12.72,21.63
2019-01-21 23:00,12.73,20.86
2019-01-21 22:00,12.73,20.71
2019-01-21 21:00,12.73,20.71
2019-01-21 20:00,12.73,20.88
2019-01-21 19:00,12.74,20.82
2019-01-21 18:00,12.75,21.68
2019-01-21 17:00,12.75,22.42
2019-01-21 16:00,12.76,24.34
2019-01-21 15:00,12.77,24.38
2019-01-21 14:00,12.8,25.09
2019-01-21 13:00,12.84,26.68
2019-01-21 12:00,13.05,25.06
2019-01-21 11:00,12.72,23.92
2019-01-21 10:00,12.73,22.74
2019-01-21 09:00,12.73,21.13
2019-01-21 08:00,12.73,20.17
2019-01-21 07:00,12.74,21.44
2019-01-21 06:00,12.74,21.33
2019-01-21 05:00,12.75,21.63
2019-01-21 04:00,12.75,21.84
2019-01-21 03:00,12.77,21.87
2019-01-21 02:00,12.78,21.94
2019-01-21 01:00,12.81,22.12
2019-01-21 00:00,12.86,22.09
2019-01-20 23:00,12.72,22.28
2019-01-20 22:00,12.72,22.73
2019-01-20 21:00,12.73,22.88
2019-01-20 20:00,12.73,23.5
2019-01-20 19:00,12.73,24.0
2019-01-20 18:00,12.74,24.28
2019-01-20 17:00,12.74,25.0
2019-01-20 16:00,12.75,25.83
2019-01-20 15:00,12.76,26.47
2019-01-20 14:00,12.77,29.25
2019-01-20 13:00,12.79,31.29
2019-01-20 12:00,12.82,28.92
2019-01-20 11:00,12.9,27.84
2019-01-20 10:00,12.72,26.68
2019-01-20 09:00,12.72,25.92
2019-01-20 08:00,12.72,25.07
2019-01-20 07:00,12.73,25.35
2019-01-20 06:00,12.73,25.51
2019-01-20 05:00,12.74,26.64
2019-01-20 04:00,12.74,26.99
2019-01-20 03:00,12.75,27.7
2019-01-20 02:00,12.76,26.36
2019-01-20 01:00,12.77,26.18
2019-01-20 00:00,12.79,26.71
2019-01-19 23:00,12.84,26.59
2019-01-19 22:00,13.02,26.66
2019-01-19 21:00,12.72,26.67
2019-01-19 20:00,12.72,27.41
2019-01-19 19:00,12.72,27.43
2019-01-19 18:00,12.73,27.36
2019-01-19 17:00,12.73,27.37
2019-01-19 16:00,12.74,27.92
2019-01-19 15:00,12.74,28.35
2019-01-19 14:00,12.75,28.96
2019-01-19 13:00,12.76,29.17
2019-01-19 12:00,12.78,29.04
2019-01-19 11:00,12.81,29.24
2019-01-19 10:00,12.86,28.3
2019-01-19 09:00,12.71,28.44
2019-01-19 08:00,12.71,28.67
2019-01-19 07:00,12.72,30.12
2019-01-19 06:00,12.72,30.78
2019-01-19 05:00,12.73,31.09
2019-01-19 04:00,12.73,31.76
2019-01-19 03:00,12.74,29.77
2019-01-19 02:00,12.74,25.18
2019-01-19 01:00,12.76,25.12
2019-01-19 00:00,12.77,25.95
2019-01-18 23:00,12.79,25.8
2019-01-18 22:00,12.82,25.87
2019-01-18 21:00,12.9,26.19
2019-01-18 20:00,12.72,26.4
2019-01-18 19:00,12.72,27.04
2019-01-18 18:00,12.72,27.53
2019-01-18 17:00,12.73,27.81
2019-01-18 16:00,12.73,28.4
2019-01-18 15:00,12.74,28.47
2019-01-18 14:00,12.74,30.17
2019-01-18 13:00,12.75,32.22
2019-01-18 12:00,12.76,30.99
2019-01-18 11:00,12.78,30.84
2019-01-18 10:00,12.8,28.27
2019-01-18 09:00,12.84,27.26
2019-01-18 08:00,13.02,26.41
2019-01-18 07:00,12.72,26.61
2019-01-18 06:00,12.72,27.15
2019-01-18 05:00,12.72,27.92
2019-01-18 04:00,12.73,28.13
2019-01-18 03:00,12.73,28.81
2019-01-18 02:00,12.73,29.09
2019-01-18 01:00,12.74,29.17
2019-01-18 00:00,12.75,29.69
2019-01-17 23:00,12.76,29.83
2019-01-17 22:00,12.78,29.88
2019-01-17 21:00,12.81,30.16
2019-01-17 20:00,12.86,29.95
2019-01-17 19:00,12.72,26.75
2019-01-17 18:00,12.72,26.24
2019-01-17 17:00,12.72,26.17
2019-01-17 16:00,12.72,26.98
2019-01-17 15:00,12.73,26.48
2019-01-17 14:00,12.74,26.78
2019-01-17 13:00,12.74,26.62
2019-01-17 12:00,12.75,25.87
2019-01-17 11:00,12.76,26.1
2019-01-17 10:00,12.77,24.56
2019-01-17 09:00,12.79,24.47
2019-01-17 08:00,12.82,23.91
2019-01-17 07:00,12.9,24.02
2019-01-17 06:00,12.72,24.0
2019-01-17 05:00,12.72,23.83
2019-01-17 04:00,12.72,23.75
2019-01-17 03:00,12.73,23.61
2019-01-17 02:00,12.73,23.5
2019-01-17 01:00,12.74,23.7
2019-01-17 00:00,12.74,23.93
2019-01-16 23:00,12.75,23.46
2019-01-16 22:00,12.76,22.92
2019-01-16 21:00,12.77,22.89
2019-01-16 20:00,12.79,22.77
2019-01-16 19:00,12.84,22.84
2019-01-16 18:00,12.99,22.82
2019-01-16 17:00,12.72,23.0
2019-01-16 16:00,12.72,22.79
2019-01-16 15:00,12.72,22.9
2019-01-16 14:00,12.73,24.47
2019-01-16 13:00,12.73,24.43
2019-01-16 12:00,12.74,23.66
2019-01-16 11:00,12.74,24.09
2019-01-16 10:00,12.75,20.36
2019-01-16 09:00,12.76,19.47
2019-01-16 08:00,12.77,20.04
2019-01-16 07:00,12.79,20.64
2019-01-16 06:00,12.86,21.64
2019-01-16 05:00,12.72,19.91
2019-01-16 04:00,12.72,23.47
2019-01-16 03:00,12.72,20.2
2019-01-16 02:00,12.73,16.97
2019-01-16 01:00,12.73,21.78
2019-01-16 00:00,12.74,17.82
2019-01-15 23:00,12.74,20.05
2019-01-15 22:00,12.75,21.24
2019-01-15 21:00,12.76,20.71
2019-01-15 20:00,12.77,20.87
2019-01-15 19:00,12.78,20.36
2019-01-15 18:00,12.82,21.6
2019-01-15 17:00,12.89,23.06
2019-01-15 16:00,12.72,23.75
2019-01-15 15:00,12.72,24.09
2019-01-15 14:00,12.73,23.75
2019-01-15 13:00,12.73,23.66
2019-01-15 12:00,12.73,21.05
2019-01-15 11:00,12.74,21.73
2019-01-15 10:00,12.74,23.0
2019-01-15 09:00,12.75,24.2
2019-01-15 08:00,12.76,22.43
2019-01-15 07:00,12.77,23.4
2019-01-15 06:00,12.79,23.27
2019-01-15 05:00,12.83,24.78
2019-01-15 04:00,12.97,23.52
2019-01-15 03:00,12.72,26.5
2019-01-15 02:00,12.72,25.35
2019-01-15 01:00,12.73,26.37
2019-01-15 00:00,12.73,26.45
2019-01-14 23:00,12.74,26.45
2019-01-14 22:00,12.74,28.17
2019-01-14 21:00,12.74,32.31
2019-01-14 20:00,12.76,31.33
2019-01-14 19:00,12.76,33.93
2019-01-14 18:00,12.78,30.92
2019-01-14 17:00,12.8,30.53
2019-01-14 16:00,12.85,31.02
2019-01-14 15:00,12.72,32.44
2019-01-14 14:00,12.72,32.37
2019-01-14 13:00,12.73,30.8
2019-01-14 12:00,12.73,31.37
2019-01-14 11:00,12.73,31.63
2019-01-14 10:00,12.74,33.33
2019-01-14 09:00,12.74,36.71
2019-01-14 08:00,12.75,31.5
2019-01-14 07:00,12.76,34.58
2019-01-14 06:00,12.77,33.72
2019-01-14 05:00,12.78,36.31
2019-01-14 04:00,12.82,35.72
2019-01-14 03:00,12.89,34.79
2019-01-14 02:00,12.72,35.93
2019-01-14 01:00,12.73,34.06
2019-01-14 00:00,12.73,32.72
2019-01-13 23:00,12.73,32.1
2019-01-13 22:00,12.73,37.48
2019-01-13 21:00,12.74,34.79
2019-01-13 20:00,12.75,37.12
2019-01-13 19:00,12.75,33.95
2019-01-13 18:00,12.76,34.07
2019-01-13 17:00,12.77,33.47
2019-01-13 16:00,12.79,32.53
2019-01-13 15:00,12.83,35.47
2019-01-13 14:00,12.97,35.0
2019-01-13 13:00,12.72,33.58
2019-01-13 12:00,12.72,32.98
2019-01-13 11:00,12.73,31.78
2019-01-13 10:00,12.73,29.85
2019-01-13 09:00,12.74,28.83
2019-01-13 08:00,12.74,30.05
2019-01-13 07:00,12.75,29.7
2019-01-13 06:00,12.76,26.28
2019-01-13 05:00,12.76,27.9
2019-01-13 04:00,12.78,33.17
2019-01-13 03:00,12.8,28.89
2019-01-13 02:00,12.85,30.7
2019-01-13 01:00,12.72,29.3
2019-01-13 00:00,12.72,28.38
2019-01-12 23:00,12.73,27.75
2019-01-12 22:00,12.73,27.33
2019-01-12 21:00,12.73,29.38
2019-01-12 20:00,12.74,28.79
2019-01-12 19:00,12.74,28.5
2019-01-12 18:00,12.75,27.52
2019-01-12 17:00,12.76,26.42
2019-01-12 16:00,12.77,26.37
2019-01-12 15:00,12.78,27.14
2019-01-12 14:00,12.81,27.42
2019-01-12 13:00,12.88,29.03
2019-01-12 12:00,12.72,27.57
2019-01-12 11:00,12.73,27.55
2019-01-12 10:00,12.73,27.25
2019-01-12 09:00,12.73,26.94
2019-01-12 08:00,12.74,26.84
2019-01-12 07:00,12.74,26.66
2019-01-12 06:00,12.74,26.36
2019-01-12 05:00,12.76,26.83
2019-01-12 04:00,12.76,26.85
2019-01-12 03:00,12.77,26.9
2019-01-12 02:00,12.79,26.83
2019-01-12 01:00,12.83,26.77
2019-01-12 00:00,12.95,26.34
2019-01-11 23:00,12.72,26.89
2019-01-11 22:00,12.72,26.88
2019-01-11 21:00,12.73,26.84
2019-01-11 20:00,12.73,26.99
2019-01-11 19:00,12.73,27.94
2019-01-11 18:00,12.74,28.06
2019-01-11 17:00,12.75,28.27
2019-01-11 16:00,12.76,28.53
2019-01-11 15:00,12.77,29.04
2019-01-11 14:00,12.78,29.02
2019-01-11 13:00,12.8,29.17
2019-01-11 12:00,12.85,28.97
2019-01-11 11:00,14.04,28.75
2019-01-11 10:00,12.72,28.51
2019-01-11 09:00,12.73,28.13
2019-01-11 08:00,12.73,27.58
2019-01-11 07:00,12.73,27.18
2019-01-11 06:00,12.74,26.9
2019-01-11 05:00,12.74,26.97
2019-01-11 04:00,12.75,27.07
2019-01-11 03:00,12.76,27.23
2019-01-11 02:00,12.77,28.86
2019-01-11 01:00,12.78,28.65
2019-01-11 00:00,12.81,31.02
2019-01-10 23:00,12.88,29.52
2019-01-10 22:00,12.72,30.84
2019-01-10 21:00,12.72,32.3
2019-01-10 20:00,12.73,32.2
2019-01-10 19:00,12.73,32.35
2019-01-10 18:00,12.74,32.09
2019-01-10 17:00,12.74,32.3
2019-01-10 16:00,12.75,33.09
2019-01-10 15:00,12.75,34.27
2019-01-10 14:00,12.76,38.76
2019-01-10 13:00,12.77,37.86
2019-01-10 12:00,12.79,37.34
2019-01-10 11:00,12.83,35.69
2019-01-10 10:00,12.95,33.51
2019-01-10 09:00,12.72,31.38
2019-01-10 08:00,12.73,30.88
2019-01-10 07:00,12.73,31.36
2019-01-10 06:00,12.73,31.47
2019-01-10 05:00,12.74,31.43
2019-01-10 04:00,12.74,32.02
2019-01-10 03:00,12.75,31.71
2019-01-10 02:00,12.75,31.67
2019-01-10 01:00,12.77,31.61
2019-01-10 00:00,12.78,31.43
2019-01-09 23:00,12.8,30.8
2019-01-09 22:00,12.85,30.72
2019-01-09 21:00,13.64,29.03
2019-01-09 20:00,12.72,26.0
2019-01-09 19:00,12.73,26.54
2019-01-09 18:00,12.73,27.49
2019-01-09 17:00,12.74,25.27
2019-01-09 16:00,12.73,25.94
2019-01-09 15:00,12.74,25.58
2019-01-09 14:00,12.75,25.34
2019-01-09 13:00,12.76,26.01
2019-01-09 12:00,12.76,26.84
2019-01-09 11:00,12.78,25.94
2019-01-09 10:00,12.81,24.66
2019-01-09 09:00,12.88,22.95
2019-01-09 08:00,12.72,23.88
2019-01-09 07:00,12.73,23.34
2019-01-09 06:00,12.72,22.75
2019-01-09 05:00,12.73,21.94
2019-01-09 04:00,12.74,21.44
2019-01-09 03:00,12.74,21.33
2019-01-09 02:00,12.75,20.06
2019-01-09 01:00,12.75,20.64
2019-01-09 00:00,12.76,19.92
2019-01-08 23:00,12.77,21.44
2019-01-08 22:00,12.79,19.03
2019-01-08 21:00,12.83,19.07
2019-01-08 20:00,12.95,18.99
2019-01-08 19:00,12.72,18.87
2019-01-08 18:00,12.72,18.66
2019-01-08 17:00,12.73,18.45
2019-01-08 16:00,12.73,18.62
2019-01-08 15:00,12.74,18.44
2019-01-08 14:00,12.74,18.96
2019-01-08 13:00,12.75,19.43
2019-01-08 12:00,12.76,18.71
2019-01-08 11:00,12.76,18.35
2019-01-08 10:00,12.77,17.21
2019-01-08 09:00,12.8,17.47
2019-01-08 08:00,12.85,17.73
2019-01-08 07:00,13.68,17.55
2019-01-08 06:00,12.72,17.51
2019-01-08 05:00,12.73,17.1
2019-01-08 04:00,12.73,17.33
2019-01-08 03:00,12.73,17.48
2019-01-08 02:00,12.74,17.7
2019-01-08 01:00,12.74,18.55
2019-01-08 00:00,12.75,18.33
2019-01-07 23:00,12.76,17.98
2019-01-07 22:00,12.77,17.72
2019-01-07 21:00,12.78,17.93
2019-01-07 20:00,12.81,19.07
2019-01-07 19:00,12.88,18.14
2019-01-07 18:00,12.72,19.21
2019-01-07 17:00,12.72,18.24
2019-01-07 16:00,12.73,19.76
2019-01-07 15:00,12.73,21.18
2019-01-07 14:00,12.73,22.11
2019-01-07 13:00,12.73,22.38
2019-01-07 12:00,12.75,22.11
2019-01-07 11:00,12.75,21.34
2019-01-07 10:00,12.76,21.09
2019-01-07 09:00,12.77,20.02
2019-01-07 08:00,12.79,19.24
2019-01-07 07:00,12.83,19.33
2019-01-07 06:00,12.94,20.94
2019-01-07 05:00,12.72,20.84
2019-01-07 04:00,12.73,20.87
2019-01-07 03:00,12.73,20.46
2019-01-07 02:00,12.73,21.08
2019-01-07 01:00,12.74,21.26
2019-01-07 00:00,12.74,21.62
2019-01-06 23:00,12.75,22.11
2019-01-06 22:00,12.75,22.77
2019-01-06 21:00,12.76,22.09
2019-01-06 20:00,12.78,22.63
2019-01-06 19:00,12.8,21.77
2019-01-06 18:00,12.85,22.28
2019-01-06 17:00,13.69,22.07
2019-01-06 16:00,12.72,23.83
2019-01-06 15:00,12.72,26.27
2019-01-06 14:00,12.73,25.11
2019-01-06 13:00,12.73,27.05
2019-01-06 12:00,12.73,24.2
2019-01-06 11:00,12.74,25.18
2019-01-06 10:00,12.74,24.04
2019-01-06 09:00,12.76,23.68
2019-01-06 08:00,12.77,23.09
2019-01-06 07:00,12.78,23.36
2019-01-06 06:00,12.81,23.24
2019-01-06 05:00,12.88,23.17
2019-01-06 04:00,12.72,24.23
2019-01-06 03:00,12.72,26.63
2019-01-06 02:00,12.72,25.59
2019-01-06 01:00,12.73,25.57
2019-01-06 00:00,12.73,25.88
2019-01-05 23:00,12.74,25.53
2019-01-05 22:00,12.75,25.52
2019-01-05 21:00,12.75,24.84
2019-01-05 20:00,12.76,25.73
2019-01-05 19:00,12.77,25.25
2019-01-05 18:00,12.79,26.44
2019-01-05 17:00,12.83,26.52
2019-01-05 16:00,12.94,26.78
2019-01-05 15:00,12.72,27.63
2019-01-05 14:00,12.73,27.31
2019-01-05 13:00,12.73,27.42
2019-01-05 12:00,12.73,28.16
2019-01-05 11:00,12.74,29.49
2019-01-05 10:00,12.74,28.66
2019-01-05 09:00,12.74,28.89
2019-01-05 08:00,12.75,28.2
2019-01-05 07:00,12.76,27.99
2019-01-05 06:00,12.77,27.49
2019-01-05 05:00,12.79,27.82
2019-01-05 04:00,12.84,28.62
2019-01-05 03:00,13.71,30.09
2019-01-05 02:00,12.72,28.87
2019-01-05 01:00,12.73,30.54
2019-01-05 00:00,12.73,29.35
2019-01-04 23:00,12.73,30.36
2019-01-04 22:00,12.74,29.86
2019-01-04 21:00,12.74,30.66
2019-01-04 20:00,12.75,29.78
2019-01-04 19:00,12.76,30.14
2019-01-04 18:00,12.77,30.56
2019-01-04 17:00,12.78,30.37
2019-01-04 16:00,12.81,30.44
2019-01-04 15:00,12.88,31.23
2019-01-04 14:00,12.72,31.16
2019-01-04 13:00,12.73,31.29
2019-01-04 12:00,12.73,31.5
2019-01-04 11:00,12.73,30.56
2019-01-04 10:00,12.74,30.73
2019-01-04 09:00,12.74,29.25
2019-01-04 08:00,12.75,29.14
2019-01-04 07:00,12.76,29.33
2019-01-04 06:00,12.76,29.57
2019-01-04 05:00,12.77,29.73
2019-01-04 04:00,12.79,30.43
2019-01-04 03:00,12.82,30.63
2019-01-04 02:00,12.94,30.64
2019-01-04 01:00,12.72,31.89
2019-01-04 00:00,12.73,32.09
2019-01-03 23:00,12.73,33.75
2019-01-03 22:00,12.73,34.08
2019-01-03 21:00,12.74,34.3
2019-01-03 20:00,12.75,34.81
2019-01-03 19:00,12.75,33.88
2019-01-03 18:00,12.76,34.55
2019-01-03 17:00,12.76,34.55
2019-01-03 16:00,12.77,34.32
2019-01-03 15:00,12.8,35.41
2019-01-03 14:00,12.85,35.82
2019-01-03 13:00,13.71,36.24
2019-01-03 12:00,12.72,37.02
2019-01-03 11:00,12.73,36.62
2019-01-03 10:00,12.73,35.84
2019-01-03 09:00,12.73,35.62
2019-01-03 08:00,12.74,35.69
2019-01-03 07:00,12.74,35.52
2019-01-03 06:00,12.75,35.79
2019-01-03 05:00,12.76,36.09
2019-01-03 04:00,12.77,36.28
2019-01-03 03:00,12.78,36.28
2019-01-03 02:00,12.81,35.76
2019-01-03 01:00,12.87,34.79
2019-01-03 00:00,12.72,34.65
2019-01-02 23:00,12.73,34.15
2019-01-02 22:00,12.73,33.93
2019-01-02 21:00,12.73,32.96
2019-01-02 20:00,12.74,31.4
2019-01-02 19:00,12.74,28.08
2019-01-02 18:00,12.75,29.06
2019-01-02 17:00,12.75,28.22
2019-01-02 16:00,12.76,28.78
2019-01-02 15:00,12.77,29.84
2019-01-02 14:00,12.78,31.53
2019-01-02 13:00,12.82,31.81
2019-01-02 12:00,12.93,33.74
2019-01-02 11:00,12.72,33.02
2019-01-02 10:00,12.72,32.84
2019-01-02 09:00,12.73,32.15
2019-01-02 08:00,12.74,32.08
2019-01-02 07:00,12.74,31.75
2019-01-02 06:00,12.74,33.09
2019-01-02 05:00,12.75,33.09
2019-01-02 04:00,12.75,33.06
2019-01-02 03:00,12.77,31.47
2019-01-02 02:00,12.78,29.94
2019-01-02 01:00,12.8,31.56
2019-01-02 00:00,12.84,30.74
2019-01-01 23:00,13.67,30.43
2019-01-01 22:00,12.72,29.35
2019-01-01 21:00,12.73,29.09
2019-01-01 20:00,12.73,29.24
2019-01-01 19:00,12.73,28.62
2019-01-01 18:00,12.74,27.25
2019-01-01 17:00,12.74,26.09
2019-01-01 16:00,12.75,25.88
2019-01-01 15:00,12.76,25.45
2019-01-01 14:00,12.77,25.03
2019-01-01 13:00,12.78,25.52
2019-01-01 12:00,12.81,25.36
2019-01-01 11:00,12.87,24.64
2019-01-01 10:00,12.72,24.74
2019-01-01 09:00,12.72,24.85
2019-01-01 08:00,12.73,23.89
2019-01-01 07:00,12.73,23.75
2019-01-01 06:00,12.73,21.23
2019-01-01 05:00,12.74,20.87
2019-01-01 04:00,12.74,20.7
2019-01-01 03:00,12.75,20.83
2019-01-01 02:00,12.76,21.19
2019-01-01 01:00,12.77,21.66
2019-01-01 00:00,12.79,21.19
